Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BLES01882	EU	AC 4 Black Flag - Black Beard Sails	http://zeus.dl.playstation.net/cdn/EP0001/BLES01882_00/cXhgdJCWQhnOMYYEAvfrFturZphkCSceRjfNSfNmDwcUuhiJpcKOeQgXipdTLbvF.pkg	fdef73513f4da649d3d253281ea90a6b	EP0001-BLES01882_00-ULCDRM0000000007			102400	
BLES01882	EU	AC 4 Black Flag - Black Bart Sails	http://zeus.dl.playstation.net/cdn/EP0001/BLES01882_00/hOLnKpLVHGpwVCwGosYXOoKNndWLbclkryPeXDRCkdclHhkmIDHkhxMOumTqvHKd.pkg	63f05399b9fc6282bbd2463bed0d0086	EP0001-BLES01882_00-ULCDRM0000000008			102400	
BLES01882	EU	AC 4 Black Flag - Hornigold Sails	http://zeus.dl.playstation.net/cdn/EP0001/BLES01882_00/ZVHoetNorriQQQObspeaKkYoGXGFmyvDSoINnEwMHHbhFndjwqDLkTUctUDEkXbW.pkg	717528b443b9e475925dd29bcf51b24f	EP0001-BLES01882_00-ULCDRM0000000009			102400	
BLES02033	EU	LEGO® BATMAN 3: BEYOND GOTHAM - Batman of the Future Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02033_00/CGkQkXtABkFCnefHZuwasNSlHoMWcDGCiudqGbLtzCgxOuyGNsTnJJuGjZoaHgiG.pkg	8e71a443c29af254176692ea940c8f53	EP1018-BLES02033_00-LB3BATMANBEYOND1			8479024	
BLES02213	EU	The Clone Wars Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-CLONEWARSCP00001_bg_1_2bba15be2a8cd4e8f039a1476a4341311754d511.pkg	349f55beb384fd615fabb9e72b1dc40c	EP1018-BLES02213_00-CLONEWARSCP00001			9075120	
BLES02213	EU	The Freemaker Adventures Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-ADENTURESCP00001_bg_1_f1838818575ebfcd211cf050fddca8079ee0a08b.pkg	655630c739f1e76e7eb4fd582719be3c	EP1018-BLES02213_00-ADENTURESCP00001			9213296	
BLES02213	EU	The Prequel Trilogy Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-AOTCCP0000000001_bg_1_4acbfee9943313360e8b3f2be08a20e3b2e47c66.pkg	c8ef0a0fbaf62e1e3c238abf8503242e	EP1018-BLES02213_00-AOTCCP0000000001			9752880	
BLES02213	EU	Star Wars: Rebels Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-REBELSCP00000001_bg_1_2434ff05eaa47afc75554fc58c78980d341143c9.pkg	5593ed044d2dd76f40a054f0353612b5	EP1018-BLES02213_00-REBELSCP00000001			8883648	
BLES02213	EU	Escape From Starkiller Base Level Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-ESCAPESTARKILLER_bg_1_05ba5d044ed2c3a50352b7fa71dd8df410d0c49e.pkg	e58ad26f322920ba99b8e5c05ed8dda5	EP1018-BLES02213_00-ESCAPESTARKILLER			199003424	
BLES02213	EU	Poe’s Quest for Survival Level Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-JAKKUPOESQUEST01_bg_1_91e66b52f08e0ab077f3fe02b1c869ecb06af2b5.pkg	febff8168d7337219908702e682c6e43	EP1018-BLES02213_00-JAKKUPOESQUEST01			189916400	
