UP9000-BCUS98175_00-AVARCA4ORATCHPAC;4;Ratchet & Clank: All 4 One™ Ratchet Avatar III (US);;a5c7a5bd396503a26ed67b177ad5721d;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98175_00/ygwCERgyjJypSbHOADSZBvXnsTlYffjSldDCjTACBGdUgTyVLonDeNbsATARzdVIulbiMYjShxJCYHtdhCIWorVwXabzMrJMSHgrO.pkg;102400;;2021-04-18 14:00:33;US
UP9000-BCUS98175_00-AVARCA4OQWARKPAC;4;Ratchet & Clank: All 4 One™ Qwark Avatar III (US);;c9b428722070edf910d0d0539e4210ac;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98175_00/HThmkCPbEnFjWpqQmkCPZafdRYNOdIsjqaPKguOUQzfuhzOYjORPrUoyPksKWHjzmOkNSivcmjxvpzpVbzDjYtCTpfBcmEFaQDYcG.pkg;102400;;2021-04-18 14:00:33;US
UP9000-BCUS98175_00-AVARCA4OCLANKPAC;4;Ratchet & Clank: All 4 One™ Clank Avatar III (US);;ee0828c185ef6fa796bf6bac82053551;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98175_00/AtHVcyipKFGDJRDGSULzTzzOaMCxQobBjNFljWJCTWoInLnffiGIvGhcnlbQpyPwVgBcKNaipoEUNDXZraqottKVvLElqdufTthjs.pkg;102400;;2021-04-18 14:00:33;US
UP9000-BCUS98245_00-AVALBP2SACKBOT01;4;LittleBigPlanet™ 2 Sackbot Avatar (US);;1054e7c3d5a89cc5a8ee44bb58453a50;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98245_00/czQrexhnTuGEEsakDcUfnNoXgvumfzpCYoirnvymXBtGOYWrcebaDmGQVjBbEMWgtePNoTYpKesDXDJYIWFNoFJXgTrOenWJEhCIt.pkg;102400;;2023-06-14 20:42:38;US
UP9000-BCUS98245_00-AVALBP2DAVINCI02;4;LittleBigPlanet™ 2 DaVinci Speaks Avatar (US);;291666c97be2c639fad1301c75a8d232;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98245_00/PsMKJeyDejuvLoquQaUMarGXgXngDxGKbuWKgGuVVOernuuhBKEDKAMskmAXTiTEoMscjNngLrjVebvIqUAcoVDBHrXxbeSyHnOig.pkg;105168;;2023-06-14 20:42:38;US
UP9000-BCUS98245_00-AVALBP2SACKBOY02;4;LittleBigPlanet™ 2 Sackboy™ Grappling Hook Avatar (US);;4fdce2a3aea364ec6aef82db4ff23ba4;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98245_00/yGTVwqBgXyzqlUGLvCuaiXYzlDbRIgbRPGSJXIvKOzykZydzDQKKmdqhIbFdCnaNtqNUwjmNDZfxzusivRnSpZlPlVZoMhneHqKjR.pkg;102400;;2023-06-14 20:42:38;US
UP9000-BCUS98245_00-AVALBP2DAVINCI01;4;LittleBigPlanet™ 2 DaVinci Robot Avatar (US);;9367b27e60de2ab6ff9b135903c0dc8b;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98245_00/TCgGMLFQwWAIGxjQrzTbWuhwLbLMazCXecFLNQhvPuciHWFfFsQDgxdaMAkZFNJNAsrlxNdJrwGmIuBQQcwkkudRKwsQSKhwCXEjl.pkg;102400;;2023-06-14 20:42:38;US
UP9000-BCUS98245_00-AVALBP2SACKBOY01;4;LittleBigPlanet™ 2 Sackboy™ Arcade Avatar (US);;1c7f0f8755ce0186bc1f765f8a1880db;http://zeus.dl.playstation.net/cdn/UP9000/BCUS98245_00/CvMqdyzCWyagOqkTAhSxOHTCIAURnXfmkPFKoBLFxobpVKIVAApzRqFbJrEETBtbrbUkYcPlESLJxjsalDuIVGoKIFVYRxVchvWSn.pkg;102400;;2023-06-14 20:42:38;US
EP9000-NPEA00094_00-UAFLOWERTROPHYJP;4;Flowery Avatar (EU);;;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00094_00/kFiRfovDqPNfyjaCdZyvLOzKoZDCdTkrFGEfPXuYFXuioycykoOYcHmzcxVfwpDQ.pkg;102400;;2019-07-09 10:57:14;EU
EP9000-NPEA00094_00-UAFLOWERTROPHY00;4;Flower Avatar (EU);;;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00094_00/bKWGytiYKKkHwuvyBicnwxMIicplfdJTImNtoznQoJoTffCYmrFNntDUJApjprzM.pkg;102400;;2019-07-09 10:57:15;EU
JP9000-PCSC00030_00-AVATAR1406DOS001;4;デススピ アバター「アジ・ダハーカ」 (JP);;MISSING;http://zeus.dl.playstation.net/cdn/JP9000/PCSC00030_00/bujEdfaXAgKDkgrdzYlqSpIUnYwcgWrdPTPWJUhZIbCqkJHlbKmDLWuCHZpdTRjW.pkg;124480;;;JP
HP9000-NPHO00170_00-AVAGWAKRATOS0000;4;God of War: Ascension - Kratos XMB Premium Avatar (ASIA);;b21de300fa2eb860581501b1a35d99c7;http://zeus.dl.playstation.net/cdn/HP9000/NPHO00170_00/uXlpqTOjXJsTyuNdYTKrLAVzzPquifPHVDcJCOUNOWQldEPwHaCsJWnkPdpHgYRiKauAFshwEhtDGqyhLHpKhYzIEDORUxnYzkpLm.pkg;102400;;2021-04-23 20:02:37;ASIA
HP9000-NPHO00170_00-AVAGWAEYE0000000;4;God of War: Ascension - The Eye of Kratos XMB Premium Avatar (ASIA);;6484155ac93d38a745cea76c3d1d9dc1;http://zeus.dl.playstation.net/cdn/HP9000/NPHO00170_00/wBAayqTECQhjFVYmGAEgJRmQKJxxPrHVvtoxiLelOvLgqtuzASDYoYOOopUaCyVYRAcbWhEIGiKnGRZUaLVZzAsIcgnxZXYUhVEdU.pkg;102400;;2021-04-23 20:02:37;ASIA
HP0106-NPHP00119_00-AVATAR0000000066;4;Dinasty Warriors Next - Logo Avatar (ASIA);;fafa75cce3d6fc1d692fa87b5c7ba1c3;http://zeus.dl.playstation.net/cdn/HP0106/NPHP00119_00/xQUxqjgdwfzVSWbucOPkoitJbYQNXllCMhDbiJvKOtrjlLTtXbLaTZHsGcPFcnWtMmTJYmCxpNUqfUjcifBXkFFpXVOyglCpqUlqE.pkg;111264;;2020-02-02 10:58:35;ASIA
HP0106-NPHP00119_00-AVATAR0000000067;4;Dinasty Warriors Next - Avatar (ASIA);;aad38a75a66ed4820e01ed328f468212;http://zeus.dl.playstation.net/cdn/HP0106/NPHP00119_00/RduJjjOCNoSlAAdNvfDXIWocKRGFrzZYfSXauYhCLCVuvSvpEEgmjdvNquQqjSVQFmvcbXzcpLkfMURbHYwrLjuradxWQpbWVrYro.pkg;113936;;2020-02-02 10:58:36;ASIA
UP9000-NPUO00007_00-AVAPS15ANVSYCOLR;4;UNKNOWN TITLE (US);;MISSING;http://zeus.dl.playstation.net/cdn/UP9000/NPUO00007_00/rKJEHnuP87JsEeTyTuI4AYFCDs0yO6pl5Dee04iBpRdrCsHF7mBKoA6H69Ik2ol6x4Tec9W3OheFhh2ubdRkw6duQ1odbckSqkLhS.pkg;102400;;;US
EP0082-ULES01505_00-AVDISSIDIA000020;4;Cloud Strife (EU);;c57498105516fc6ddd8cdacf48cadec5;http://zeus.dl.playstation.net/cdn/EP0082/ULES01505_00/ujPWlPTQIMImvdiFRCvmvjKxTwHNiJrQnBHQcZXvqdIffCIJiUDAUxLRTvYjFWDh.pkg;130800;;2023-06-14 20:42:38;EU
EP0082-ULES01505_00-AVDISSIDIA000024;4;Sephiroth (EU);;55a7423583e682b8314fec1923844d73;http://zeus.dl.playstation.net/cdn/EP0082/ULES01505_00/jiaULkzNJQLdUvGQoupchroevtcXxVLZgKKdWaKQYXTAUhArSWEevIpYcfIinfpE.pkg;118144;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000004;4;Landit Bandit Female Avatar (EU);;ad58a6845aa87065dfcaca140be8fc78;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/ls1WUSlHL54fFj9e8Pd1g26KL6O3NrnMTFSOBSfuU0fM5mUWHrigPPfuK4kmuoY2.pkg;102400;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000005;4;Landit Bandit Lander Avatar (EU);;55a52ec5b011b04cc4eadb732b53dfa3;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/7JiVxLCgfxV7QWTcCYQCCB1MHMMJaV2D6PBGB55NtF4N1G7DHixGnUcsv2heGbUB.pkg;102400;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000011;4;Swords & Soldiers Rocketeer Avatar (EU);;d38130ad3a89b46fde76acbc961e39c9;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/kUFwOGfEgWECosBkaEXNWXTzjTGjfaQPOKBLGEXaZEpQOFbDniNAsNKcKBzwkIqj.pkg;102400;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000013;4;Swords & Soldiers Berserker Avatar (EU);;65641939af8931486c116e66cc614f68;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/CtbMsNXZmCZEbGCahrVgtcjGHrQyYjRzDdKkrVsRrcPGHGWwSTvrXMarsOybYING.pkg;102400;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000015;4;Swords & Soldiers Frosthammer Avatar (EU);;b5a61c73d2c4b5a1d020c3b1330e0404;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/ZuxHdaQgbkjbWYHdtqbqOzCVXEPtUcVSGZXFyaGAUyzGeqNAoWDeJlKyLiJMkkil.pkg;102400;;2023-06-14 20:42:38;EU
EP4142-NPEB00325_00-AVFIRSTPLA000016;4;Swords & Soldiers Chief Redbeard Avatar (EU);;4e3f2d7072e2e9fcd03e955ccf84890e;http://zeus.dl.playstation.net/cdn/EP4142/NPEB00325_00/TIaHOCqVLuOaVBXLTkjyzztxoNKkQZEdxncSJtNXESqHQmaUrOTvlDJsKDCYbfNx.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01175_00-AVAU3LOGO0000000;4;'Uncharted 3' logo Avatar (EU);;7677c5d19b7de88ca4acb6c4724e464e;http://zeus.dl.playstation.net/cdn/EP9000/BCES01175_00/LBzDjdwBRuKUQxeutjILwunALWcEKckfcBELKuZZyEaETwpGQDEMoqQaqDBkGGlZ.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01436_00-UAPASFATPRINCESS;4;Awatar PlayStation® All-Stars Fat Princess (EU);;ad74e5f2d4959500bb63e5f54d755b3b;http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/YQkQOPNzPBgXBfLOxNtryYuyGoiXxXzpPtFdxBJPjQVfVfJzaymYPqNvQfJknAVm.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01436_00-UAPASKRATOS00000;4;Awatar PlayStation® All-Stars Kratos (EU);;5d9c2d502597ca5e57e2bfd275f4c07c;http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/LliYsULhZdgfjdijywYYbVblqjMpvOCRrjdxdRzzstzCtudatSYgyfMXRLRofuKf.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01436_00-UAPASNARIKO00000;4;Awatar PlayStation® All-Stars Nariko (EU);;060d000511247cba7d4b472ce7f2d227;http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/jPrRiRrpxsGtyfABUcbeSYkOMJaTlMoYJVWAvOXsOnOsxgSvWwmIADPiGDljgyDH.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01436_00-UAPASPARAPPA0000;4;Awatar PlayStation® All-Stars Parappa (EU);;0ccdf95f72fb202ee91086fc6f47996c;http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/qlYqnAAhSzYMAsSMEVyscRnDzrqofaASYMnaEUPIesQYWlQouDUTxwCsgJYAvalR.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01436_00-UAPASSWEETTOOTH0;4;Awatar PlayStation® All-Stars Sweet Tooth (EU);;e74e86781440831c7f72c432d5e97bb9;http://zeus.dl.playstation.net/cdn/EP9000/BCES01436_00/CriLIbDRANTwfCVJYsEXHHkjCxaHLdFpVBryamCdyVuqxAKKIwWHHLADTMaDQFCs.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-BCES01741_00-UAGOWAKRATOSMAN0;4;Kratos the Man Avatar (EU);;deb4698627dd64e83cc70fda9d8d39f3;http://zeus.dl.playstation.net/cdn/EP9000/BCES01741_00/QLtrafoaBbYdOOoQrnwoEEEFTIkkmRjgTvOSMKCpHHQapmZlAUlXsVXpGCMNvTsl.pkg;104544;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00001;4;Until Dawn - Sam Avatar (EU);;a19602231d204b6165e4b7433e5f897d;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00001_bg_1_162f507858279821badb058982aab618c06a9f66.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00002;4;Until Dawn - Chris Avatar (EU);;ac6765cc882671e51215f47260e2bdc3;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00002_bg_1_d7a9d46186769e469fae4c734b667240e1696947.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00003;4;Until Dawn - Emily Avatar (EU);;4660e0b14e5f5a6a5ef5a7787cc1e2f2;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00003_bg_1_93743481bb9fc1e9b9fac8ad5ffca5d360cbe21c.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00005;4;Until Dawn - Ashley Avatar (EU);;f24aa9d4658a6563bee656d47bf19d9f;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00005_bg_1_490886f196311828f0a554389cadef01ba403358.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00004;4;Until Dawn - Jess Avatar (EU);;9a5c217cbfbc4bf72c3e3e04a3f79ad4;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00004_bg_1_bbf361976769e48cc2bb0942bd3e470f31d22d1f.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00006;4;Until Dawn - Josh Avatar (EU);;d321ee46a9d5886c74cc90d96a8bd2c5;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00006_bg_1_d591fc2bac17061b04afd1dcf0bae833a65ba79e.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00007;4;Until Dawn - Mike Avatar (EU);;3d3fffa889d7b5502ff56b390a0f2f06;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00007_bg_1_9da1a6c53d3fce2f56524f6c86adb47884932291.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00008;4;Until Dawn - Matt Avatar (EU);;97d8632a39e763ad7620df03d8f8ec50;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00008_bg_1_214ffeac0fe390aebf6451d7eac50976933fff8f.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00009;4;Until Dawn - Killer Avatar (EU);;8f6c5cc4120ba7b732f6d40e73951424;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00009_bg_1_e459829fe6d8bcde66122e2a9ba63d92ee79f2a5.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00010;4;Until Dawn - Butterfly Effect Avatar (EU);;b8d30ab09949e58474d642da6ff74c6e;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00010_bg_1_39cf76a175418118eba782c187e6503040a8bb62.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00316_00-AVUNTILDAWN00011;4;Until Dawn - Hour Glass Avatar (EU);;17ff7a3ca811b1cabf80d63b205a0dc0;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/EP9000-NPEA00316_00-AVUNTILDAWN00011_bg_1_36f8d7b76f0b6f3f619936ce52661c4a6f585264.pkg;108768;;2023-06-14 20:42:38;EU
EP9000-BCES01584_00-UALASTOFUSJOEL00;4;The Last of Us - Joel Avatar (EU);;3ac1c3d830cbca219455d574c07fe030;http://zeus.dl.playstation.net/cdn/EP9000/BCES01584_00/bDysZhrgjbVLCtILlLjSNFUWHEYJWLjaOTwvKWEaNHHDQEEXyAzrDObkamlYTave.pkg;123952;;2020-01-28 13:55:22;EU
EP9000-BCES01741_00-UAGOWAUNDERWORLD;4;God of War: Ascension - Lord of the Underworld Avatar (EU);;24fd015e2f9ea741ca6d905a68e877e3;http://zeus.dl.playstation.net/cdn/EP9000/BCES01741_00/jUyaKQcEREHhsdPwFZnURMbaUPQupNiYDqbhwlyrySwepiZlOuLlLMELKzrkbojx.pkg;153392;;2020-01-28 13:55:22;EU
UP2045-PCSE00034_00-AVATFSMBATERARMY;4;Tales From Space: Mutant Blobs Attack Terrified Army Man Avatar (US);;c6da31a99fe3acdfd80f0165cc956052;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/CdQuJHswDzMZGqzCoModlLxmARCTIwKJFHzgVBvXLIqUAXEUrBFRPNIyWhIgeAyNnRgPKasJlOHKxvQKzOrRNkqQKSuOLSiyMQzoQ.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-AVATFSMBAPANKGRD;4;Tales From Space: Mutant Blobs Attack Panicking Graduate Avatar (US);;2a4e4f66ca84cd3c31bf2b63f29c1e8f;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/vBmitDApZQbhclRVxICAbFsKmXgWEpyHNpXiDloWIHDiWFFmMhKbDUsbSYOKnqdTttVpgtwpYQqwALpHKOamlEuDaxVynHCqjmWTi.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-AVATFSMBAMUTNTBL;4;Tales From Space: Mutant Blobs Attack Mutant Blob Avatar (US);;3db60cf22c73167bb3b314da306fca08;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/BvtehkygbpFMlPOMsTFcXgaSVkQIbcndksLKckLwiNzkLlrPowYiYWadNjPompzSCXIsZZleEThjYJfvbSnyVOSYHbTijopbRMACW.pkg;102400;;2019-10-30 12:10:53;US
UP2045-PCSE00034_00-UATALESFRO000007;4;Tales from Space: Mutant Blobs Attack Frightened Pig Avatar (US);;3503fa812208768739277d38d7614569;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/KVwgDqKbqOyYBjGAMAHWBrbBBNJNCbFCzoMnmUqAugsdlyoeGxFJtawsNAWhPUtr.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000008;4;Tales from Space: Mutant Blobs Attack Dead Fish Avatar (US);;657b1eefe60e87f8ff9caa510de98d17;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/PqHEWAQZZiyWoAfAQRBzyEeOfpyBWqRTlXgRtAiJUoqcvAzCEXWXeerUdLnyAAJY.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000003;4;Tales from Space: Mutant Blobs Attack Army Tank Avatar (US);;0437c163117386385017cda4845133e1;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/zshZRNVckAuZHXFtKUHmbSYtLIsGcCdpxxEwHQaagUkTdJxJgvliDOHbTimBPqYL.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000009;4;Tales from Space: Mutant Blobs Attack Hipster Juice Avatar (US);;abd7020cd8a5c4bea795dc66c51f99c6;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/mWEfTiwWeywPfKhjtxHMvhlRvfeRzyZTtQzCuRWoPbrmlVvnDERRkXCToTyaWruT.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000004;4;Tales from Space: Mutant Blobs Attack MOOn Cow Avatar (US);;4c3e8841a5f48b2b948adc4558205137;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/PTuDCLpDQLauCUZunZyLDKWdtekQtsGvUpuGzOcFoTWWBfgZiRNQsaXTxhxCvMKt.pkg;102400;;2019-10-30 12:10:53;US
UP2045-PCSE00034_00-UATALESFRO000006;4;Tales from Space: Mutant Blobs Attack Startled Lady Avatar (US);;32710c9c840f33b0fe5f88c3bc32a104;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/fqVmnsAUSbxcxKbbWTizthIwchqVRBpnbDgjsZqxBLazlKkaMcfLvuUAaydWfuvD.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000001;4;Tales from Space: Mutant Blobs Attack Three-Eyed Blob Avatar (US);;f65914dcab3808a68e8ef5d7ee16e539;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/zMnShIhHBwVhDqalPPOFujXPilKSfnNkjbKRbkjqseqSCNKCwwlqwgMqZzPHbskW.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-UATALESFRO000002;4;UNKNOWN TITLE (US);;MISSING;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/shVFkPlRXlYZFUIkRVnUqKUqSYWCkQOFYJIsWVliKyGStXyumbHfsICWjLUpWasE.pkg;102400;;;US
UP2045-PCSE00034_00-AVATFSMBAOBLVAST;4;Tales From Space: Mutant Blobs Attack Oblivious Astronaut Avatar (US);;d3a3308d7cc7656f3aba861b1f267625;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/oVCIblwBpcAgVfqtAkxtzNbSTdQOrieuEwhhNrbrURjwpMIanfzOWJsYhSMRrJvwatxxmBamjxPyOCyMOkmronIcLAtUojzOLAEtg.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-AVATFSMBASCRDFRM;4;Tales From Space: Mutant Blobs Attack Scared Farmer Avatar (US);;d6967f87820e1d145815276f8f05fbc1;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/ZdGiRYJDAEbjEqekhbtZUGtohfvGCndxjyiQsXEHABurJFHvHoQdrIYwQGvekNfeCRGSdGtjiqPFyaiePWKbelDKAaTlUQvuBaraz.pkg;102400;;2019-10-30 12:10:53;US
UP2045-PCSE00034_00-AVATFSMBAHORASTR;4;Tales From Space: Mutant Blobs Attack Horrified Astronaut Avatar (US);;02522e8661cf7dc2c0475e20103a27ab;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/WRpupRcySuAceXJsrdBlHdWJIvqwrGFgoUXBgGhqgjvXvEHKbNUrrrfsOHdMIzMzLRwUkYsdPsvkXFZTPAlqzWUkJRKHWNNRRDems.pkg;102400;;2019-10-30 12:10:54;US
UP2045-PCSE00034_00-AVATFSMBACHILLGP;4;Tales From Space: Mutant Blobs Attack Chillin' Gramps Avatar (US);;62d0aaaf3c00b4b8a9ff79ebc32fd009;http://zeus.dl.playstation.net/cdn/UP2045/PCSE00034_00/AKwzreXHEzCXSvvwjxQBuuDysJIalFRleRECzEwephKdsyIhubQnjUygqitvSwhkkPBpCEXbvDXfeOJaovkmeWJGKKobyoujjDxdM.pkg;102400;;2019-10-30 12:10:54;US
UP2045-NPUB30672_00-UAGUACAMEL000004;4;Guacamelee! Avatar - Tostada (US);;cabd6bb4011fb6b8e5913ebe74dc26bf;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/jdsNaPoEJPciXBXLFzjSbXzxNorIhYVwenJglWTjlzdxlAKgnvaGIlhxFWvcZdkc.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000006;4;Guacamelee! Avatar - Fray Ayayay (US);;1c266ebe79db3989ed12cd9c541c65c3;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/clqocBWBYBLIwTvYYZAcbfWKnELhhRKCkMfvGzWKaIkNqzlsJpiyBelTLNOhWgUb.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000007;4;Guacamelee! Avatar - Uay Chivo (US);;ef17818d351800d84ac22f255298b502;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/NszuwGRUHnDDEsBQaZJmwoSOryHDszQQiAaPCCjfUEwdDkYhooKfIGQPcFGCOyBE.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000013;4;Guacamelee! Flame Face Avatar (US);;22579cd5b7b7a9c58b88195fdcad8df5;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/KRYeNOgskLtrgezbAvvmPaMHQgTSFRYlxpNVEOMzUgjlZsNGOgoxXqDAtAkDjiOi.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000014;4;Guacamelee! Javier Jaguar Avatar (US);;5e03a83e6823555350d53e19fdcb112c;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/cmDoNSUByGuSBTcHVCuWnOwclXDTTmNjASNaNRzcybubKdPHayHPFkrzvVPvKeve.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000011;4;Guacamelee! Carlos Calaca Avatar (US);;bb5de3b8e828c388ed7eba03ff158188;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/WWmvgBwPvGbMcGXbPKnXmEcVVAeGJBYDbOvERxyxGfmafOHYmjltkMREGEMyDfiS.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000021;4;Guacamelee! Diablito Avatar (US);;c21f4da7c1b2fc2ecbcc09104da66059;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/QohmUpPJsOUeOwoeQFBXwsXuTbQHZxqvObPsjkFanYZYYRKacxDNfVYJiJxQiedQ.pkg;102400;;2020-01-06 01:18:52;US
UP2045-NPUB30672_00-UAGUACAMEL000022;4;Guacamelee! Combo Chicken Avatar (US);;194ac0e38cf533a05e8e3a5fef2a5720;http://zeus.dl.playstation.net/cdn/UP2045/NPUB30672_00/PdBUasqBMVgnXJRttdKWTSOvhtmmXKGhVmTLJyvIrogTXBROqlHOkgRYhLjwYLox.pkg;102400;;2020-01-06 01:18:52;US
EP9000-NPEA00394_00-AVARAIN000000001;4;Avatar 1 (EU);;e14c87282bb03d51fa2c8046e7cb0649;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00394_00/IdAgbYjgVeSGllHrmGYneUjoCqrBuHkjtSwaJkoZvoPBcuLSPMuCeNysVLBsUXFExNJSVWsLOnaAaPfXSxxSnEocdRBNlXbPzOTLI.pkg;102400;;2023-06-14 20:42:38;EU
EP9000-NPEA00394_00-AVARAIN000000002;4;Avatar 2 (EU);;f23160e07fea3c15694b63425917d8ed;http://zeus.dl.playstation.net/cdn/EP9000/NPEA00394_00/sIJlNwrUWDIlJOtKEHQQKKalKNoKHkMnAAZozPlhRXFOSXeCcoWEnwEevdsetuNhatbmpCWiFBexZgEBQyvVUkdKgEgQcEQlIWsdD.pkg;102400;;2023-06-14 20:42:38;EU
